公司代码,报告日期,利润总额,净利润,扣除非经常性损益的净利润,主营业务利润,营业利润,投资收益,营业外收支净额,经营活动产生的现金流量净额,现金及现金等价物净增加额,主营业务收入,总资产,股东权益不含少数股东权益,每股收益(摊薄)xx,每股收益(加权),扣除非经常性损益后的每股收益摊薄,扣除非经常性损益后的每股收益加权平均,每股净资产xx,调整后的每股净资产,每股经营活动产生的现金流量净额,净资产收益率(摊薄),净资产收益率(加权),流动资产,流动负债,负债总额,财务费用,资料来源途径,基本每股收益,稀释每股收益,扣除非经常性损益后基本每股收益,流动比率,速动比率,应收账款周转率,应收账款周转天数,现金比率,利息支付倍数,长期债务与营运资金比率,股东权益比率,长期负债比率,股东权益与固定资产比率,负债与所有者权益比率,长期资产与长期资金比率,资本化比率,固定资产净值率,资本固定化比率,产权比率,清算价值比率,固定资产比重,存货周转率,固定资产周转率,总资产周转率,存货周转天数,总资产周转天数,流动资产周转率,流动资产周转天数,总资产收益率,主营业务利润率,总资产净利润率,成本费用利润率,营业利润率,主营业务成本率,销售净利率,股本报酬率,净资产报酬率,资产报酬率,销售毛利率,三项费用比重,非主营比重,主营利润比重,摊薄每股收益,股息发放率,投资收益率,主营业务收入增长率,净利润增长率,净资产增长率,总资产增长率,经营现金净流量对销售收入比率,资产的经营现金流量回报率,经营现金净流量与净利润的比率,经营现金净流量对负债比率,现金流量比率,股东权益周转率,每股收益(摊薄),每股净资产,每股经营性现金流,资产负债率,净资产收益率,加权每股收益,加权净资产收益率,每股资本公积金,每股收益(扣除非经常性损益),扣除非经常性损益后的净利润,每股未分配利润,短期股票投资,短期债券投资,短期其它经营性投资,长期股票投资,长期债券投资,长期其它经营性投资,1年以内应收帐款,1-2年以内应收帐款,2-3年以内应收帐款,3年以内应收帐款,1年以内预付货款,1-2年以内预付货款,2-3年以内预付货款,3年以内预付货款,1年以内其它应收款,1-2年以内其它应收款,2-3年以内其它应收款,3年以内其它应收款,每股净资产_调整前,
80180467,2019-09-30 00:00:00,-10756882.11,-11151621.33,-8864498.17,14768997.88,-3950886.6,8620767.5,-6805995.51,-17890102.07,-24504873.72,64741561.35,295157593.36,13931023.07,-0.02707,-0.03,None,None,None,None,None,None,-56.79,119263791.55,277917223.22,281346123.22,4243545.44,2,-0.03,-0.03,None,0.004291,0.0035849999999999996,0.011893,227.0243,0.036425,-153.4881,None,0.046794,None,None,20.370469,None,None,None,12.735342000000001,20.122204,None,None,0.026399,None,0.002083,102.2766,1296.2074,0.004853,556.3569,-0.037780999999999995,0.22812200000000002,-0.035880999999999996,-0.135748,-0.061026,0.763841,-0.172243,-0.027069999999999997,-0.807391,-0.037780999999999995,None,45.2092,-16.8708,-137.2981,-0.0271,None,None,-0.974405,None,-0.978867,-0.687196,-0.002763,-0.000606,None,-0.0006360000000000001,-0.064372,0.033284,-0.03,0.0338,-0.0434,0.953206,-0.8005,-0.03,-0.5679,0.2151,None,-8864498.17,-1.2637,None,None,None,122892131.81,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0335,
80180467,2019-12-31 00:00:00,29286906.98,30960179.23,-9261165.84,18855564.22,-1956284.67,11885027.66,31243191.65,62199956.23,55150734.18,96836816.77,355934954.28,55420520.01,0.075156,0.075,None,-0.022,None,None,None,None,76.79,177890272.83,297019770.22,301511100.66,5322418.51,2,0.075,0.075,-0.022,0.0059889999999999995,0.005520000000000001,0.019351,186.0369,0.304583,650.2556,None,0.152904,None,1.135618,5.5400540000000005,None,None,0.339537,3.271446,5.457528999999999,None,13.4644,0.048493,0.018104,0.002838,74.2375,1268.4989,0.005951,604.9403,0.084519,0.194715,0.088177,0.252425,-0.020202,0.795431,0.31066099999999996,0.299323,2.26565,0.346427,None,39.2834,147.2611,64.3822,0.073,None,None,-0.961974,None,1.1690770000000001,0.09047100000000001,0.006423,0.0017480000000000002,0.020676,0.002063,0.20941400000000002,0.024357000000000004,0.075,0.1345,0.151,0.847096,0.5586,0.075,0.7679,0.2151,-0.022,-9261165.84,-1.1615,None,None,None,125828609.36,None,None,None,18709825.15,2309249.51,8524344.2,None,52380.59,25832.92,None,None,284543676.62,86672550.0,3103423.11,0.1321,
80180467,2020-03-31 00:00:00,-6149455.62,-6149215.36,-5687484.11,2034670.95,-4593431.57,3453279.71,-1556024.05,-10902962.07,-10659885.46,7725059.41,359471988.57,49268123.64,-0.014927,-0.01,None,None,None,None,None,None,-11.75,179261445.86,306646164.98,311200771.58,1448878.93,2,-0.01,-0.01,None,0.0058460000000000005,0.005390000000000001,0.001465,614.3345,0.260261,-324.4285,None,0.134284,None,None,6.446922,None,None,None,3.733292,6.352568,None,None,0.004019,None,0.00021600000000000002,223.9363,4166.6667,0.000433,2078.5219,-0.017107,0.263386,-0.017191,-0.377496,-0.594614,0.7254900000000001,-0.79604,-0.014927999999999999,-0.127394,-0.017107,None,137.2126,-30.8524,-33.087,-0.0149,None,None,-0.656666,None,1.439685,0.17998899999999998,-0.014114,-0.000303,None,-0.00035000000000000005,-0.035556000000000004,0.0015040000000000001,-0.01,0.1196,-0.0265,0.865716,-0.12480000000000001,-0.01,-0.1175,0.2151,None,-5687484.11,-1.1764,None,None,None,129281889.07,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.1172,
80180467,2020-06-30 00:00:00,-12721225.55,-12452372.67,-11636686.6,7078761.98,-12570068.05,6090675.89,-151157.5,-10589239.42,-10303381.24,32526109.27,321164202.87,42893219.38,-0.030228,-0.03,None,-0.0278,None,None,None,None,-25.35,146588017.81,274650332.7,279268215.46,2929846.82,2,-0.03,-0.03,-0.0278,0.005337,0.004785,0.008270999999999999,217.6279,0.289088,-334.1942,None,0.13045,None,1.018527,6.665751,None,None,0.327744,4.166895,6.555528000000001,None,12.8078,0.017185,0.007304000000000001,0.000961,104.7425,1873.0489,0.0020050000000000003,897.7556,-0.038774,0.21763300000000002,-0.036783,-0.269092,-0.38646099999999994,0.768643,-0.38286000000000003,0.17458400000000002,1.7166210000000002,0.223934,None,67.1071,-46.6898,-55.6453,-0.0302,None,None,-0.256231,None,1.038564,0.070127,-0.003256,-0.00033,None,-0.00037900000000000005,-0.038555,0.006754,-0.03,0.1041,-0.0257,0.8695499999999999,-0.2903,-0.03,-0.2535,0.2151,-0.0278,-11636686.6,-1.1917,None,None,None,128298758.17,None,None,None,314650.0,539882.75,27188393.42,None,60037.85,3124.12,None,None,1933607.56,196049416.45,162334919.41,0.1017,
80180467,2020-09-30 00:00:00,-22913270.67,-22648844.26,-15257767.73,11607552.06,-13857550.93,9039521.77,-9055719.74,-17234860.83,-16719837.51,51961972.87,334588214.93,29475237.26,-0.05498,-0.05,None,None,None,None,None,None,-55.47,158920503.52,292878973.56,306110227.83,5478861.26,2,-0.05,-0.05,None,0.005425999999999999,0.004887,0.011941,226.1117,0.24918800000000002,-318.2123,None,0.085114,None,None,10.749012,None,None,None,6.168544000000001,10.284399,None,None,0.026785999999999997,None,0.001505,100.7989,1794.0199,0.0030859999999999998,874.919,-0.067693,0.223386,-0.065601,-0.321468,-0.26668600000000003,0.765752,-0.435885,-0.054981,-0.795331,-0.067693,None,59.5099,0.0707,-50.6586,-0.055,None,None,-0.197394,None,1.0619079999999999,0.133592,-0.003317,-0.0005149999999999999,None,-0.000563,-0.058845999999999996,0.012536,-0.05,0.0716,-0.0418,0.9148860000000001,-0.7684000000000001,-0.05,-0.5547,0.2151,None,-15257767.73,-1.2243,None,None,None,131247604.05,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0691,
80180467,2020-12-31 00:00:00,-13725259.92,-15291361.3,-19826598.11,16261012.56,-11821706.73,20559230.15,-1903553.19,-20488520.21,13045684.56,108573372.59,379023083.69,33170194.47,-0.03712,-0.037,None,-0.048,None,None,None,None,-35.83,217819470.17,338701827.89,346850241.99,5801940.72,2,-0.037,-0.037,-0.048,0.006431,0.006216,0.01935,186.0465,0.304726,-136.5633,None,0.084884,None,1.051037,10.780839,None,None,0.378462,5.010549,10.52757,None,8.0762,0.085883,0.02765,0.0029549999999999997,41.9175,1218.2741,0.005488,655.9767,-0.040346,0.14977000000000001,-0.041613,-0.10227,-0.10888199999999999,0.838447,-0.140845,0.084911,1.0872169999999999,0.092287,None,38.5856,-135.9222,-118.4751,-0.0371,None,None,0.121199,-1.508321,-0.408847,0.06486600000000001,-0.001887,-0.000541,None,-0.0005909999999999999,-0.060491,0.025076,-0.037,0.0805,-0.0497,0.915116,-0.461,-0.037,-0.3583,0.2151,-0.048,-19826598.11,-1.2065,None,None,None,122932847.87,None,None,None,808795.7,17147649.6,9680755.44,None,76695.62,15889.8,None,None,1546135.75,267541676.62,89137695.95,0.0781,
80180467,2021-03-31 00:00:00,-5244450.55,-5242022.75,-4538023.52,1461093.87,-4287145.11,3314794.03,-957305.44,-27412275.51,-22615911.67,23150585.99,362503042.56,28212224.34,-0.012725,-0.013,None,None,None,None,None,None,-17.04,194509857.18,322462934.8,335289351.9,1313264.03,2,-0.013,-0.013,None,0.006031999999999999,0.005745,0.0033610000000000003,267.7774,0.251695,-299.3447,None,0.075072,None,None,12.320613000000002,None,None,None,6.173113,11.849291000000001,None,None,0.026071,None,0.000624,34.5211,1442.3077,0.0011229999999999999,801.4248,-0.014464,0.063113,-0.014141999999999998,-0.172029,-0.185185,0.931599,-0.226483,-0.012728,-0.192668,-0.014464,None,37.9964,-44.9521,-27.8598,-0.0127,None,None,1.996817,None,-0.43623399999999996,0.008432,-0.011840999999999999,-0.000756,None,-0.0008179999999999999,-0.085009,0.007796999999999999,-0.013,0.0685,-0.0665,0.924928,-0.1858,-0.013,-0.1704,0.2151,None,-4538023.52,-1.2192,None,None,None,126492730.91,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0661,
80180467,2021-06-30 00:00:00,-6767583.41,-6842747.36,-5480817.89,6455589.43,-4936083.92,5374825.5,-1831499.49,-18025357.45,-21224320.23,62615498.35,362549194.78,28167810.6,-0.016611,-0.02,None,-0.013,None,None,None,None,-22.31,195867143.02,321596642.98,335379936.59,2906342.79,2,-0.02,-0.02,-0.013,0.00609,0.005777,0.009438,190.7184,0.25361100000000003,-132.8557,None,0.07493999999999999,None,0.9395990000000001,12.344096,None,None,0.35989400000000005,6.13495,11.836784,None,7.9757,0.064108,0.021038,0.001689,28.0776,1065.7194,0.003027,594.6482,-0.018876999999999998,0.10309900000000001,-0.018458000000000002,-0.093847,-0.078832,0.8889790000000001,-0.109301,0.10823100000000001,1.6410310000000001,0.122978,None,25.4779,-52.3573,-95.3899,-0.0166,None,None,0.9250839999999999,None,-0.351507,0.128859,-0.002879,-0.000497,None,-0.0005369999999999999,-0.05605,0.021103,-0.02,0.0684,-0.0438,0.92506,-0.2429,-0.02,-0.2231,0.2151,-0.013,-5480817.89,-1.2231,None,None,None,127084633.83,None,None,None,246082.5,15939613.14,10727714.28,None,145697.23,20474.0,None,None,1259708.95,8453962.31,348320470.72,0.066,
80180467,2021-09-30 00:00:00,-8262831.91,-8250154.05,-9179285.39,10861542.42,-5492257.79,9566968.02,-2770574.12,-12074640.78,-26385509.72,92571121.58,330317273.74,28038035.19,-0.020027,-0.02,None,None,None,None,None,None,-26.96,173323238.24,291692801.88,303277817.86,4608906.8,2,-0.02,-0.02,None,0.005941999999999999,0.005568999999999999,0.014895,181.2689,0.261917,-79.2796,None,0.081859,None,None,11.216121000000001,None,None,None,5.806109,10.787673,None,None,0.089308,None,0.00261,30.2325,1034.4828,0.004733,570.4627,-0.024980000000000002,0.117332,-0.023264999999999997,-0.077843,-0.05933,0.876025,-0.089136,-0.020030000000000003,-0.305161,-0.024980000000000002,None,26.3984,-82.2526,-131.4506,-0.02,None,None,0.781517,None,-0.050514,-0.012765,-0.0013039999999999998,-0.000366,None,-0.000398,-0.041395,0.031268,-0.02,0.0681,-0.0293,0.918141,-0.2942,-0.02,-0.2696,0.2147,None,-9179285.39,-1.2265,None,None,None,119363269.22,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0656,
80180467,2021-12-31 00:00:00,-24865109.5,-26405509.98,-26280513.37,11032352.44,-25650746.0,None,785636.5,-41799202.39,231762.5,125991249.43,362019982.23,7831834.85,-0.064099,-0.0641,None,-0.0638,None,None,None,None,-126.94,202000507.36,341347773.48,355180767.99,4773753.54,2,-0.0641,-0.0641,-0.0638,0.005918,0.005639,0.018568,193.8819,0.301686,-420.8712,None,0.018892,None,0.295809,51.932978999999996,None,None,0.378753,23.397348,49.910379000000006,None,6.3865,0.135885,0.046897,0.0034000000000000002,26.493,1058.8235,0.0060019999999999995,599.8001,-0.072926,0.08756399999999999,-0.071253,-0.165979,-0.20359100000000002,0.904919,-0.20954499999999998,0.027970000000000002,1.684743,0.031827999999999995,None,27.6606,-3.1596,-44.3688,-0.0641,None,None,0.160425,None,-0.787423,-0.04486,-0.0033179999999999998,-0.001155,None,-0.001177,-0.122453,0.06459100000000001,-0.0641,0.019,-0.1015,0.981108,-3.3716000000000004,-0.0641,-1.2694,0.2151,-0.0638,-26280513.37,-1.2691,None,None,None,122932847.87,None,None,None,2961769.25,127682.5,18789336.32,None,131329.37,28800.55,None,None,1122471.36,206745.0,352942902.7,0.0166,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
