ENDDATE,INDICATORCODE,DATAVALUE,
2019-08-31 00:00:00,1010580031,94848078.13,
2019-08-31 00:00:00,1025030068,4217.4,
2019-08-31 00:00:00,1085030074,31.0,
2019-08-31 00:00:00,1085030482,519.0,
2019-08-31 00:00:00,1085140033,1618.2,
2019-08-31 00:00:00,1380055692,1483110193.0,
2019-08-30 00:00:00,1380044328,985.0,
2019-08-30 00:00:00,1010020079,131.11,
2019-08-30 00:00:00,1330010092,14340.0,
2019-08-30 00:00:00,1330011367,1000486.0,
2019-08-30 00:00:00,1380041303,915.0,
2019-08-30 00:00:00,1310200013,1300.0,
2019-08-30 00:00:00,1310300105,542.13,
2019-08-30 00:00:00,1310300106,1099.04,
2019-08-30 00:00:00,1320260098,582.4,
2019-08-30 00:00:00,1320270089,1426.66,
2019-08-30 00:00:00,1085340038,1067798.0,
2019-08-30 00:00:00,1085340045,61.04,
2019-08-30 00:00:00,1085340178,2234.0,
2019-08-30 00:00:00,1085340343,183335.0,
2019-08-30 00:00:00,1010020092,133.47,
2019-08-30 00:00:00,1010020093,184.9,
2019-08-30 00:00:00,1010570001,12131.4,
2019-08-30 00:00:00,1080010002,60.43,
2019-08-30 00:00:00,1010020082,185.56,
2019-08-30 00:00:00,1010020088,161.07,
2019-08-30 00:00:00,1010020089,250.28,
2019-08-30 00:00:00,1010020068,105.21,
2019-08-30 00:00:00,1380045540,945.0,
2019-08-29 00:00:00,1380044328,1000.0,
2019-08-29 00:00:00,1010020079,130.94,
2019-08-29 00:00:00,1330010092,14350.0,
2019-08-29 00:00:00,1330020574,99.4,
2019-08-29 00:00:00,1380032973,2645.0,
2019-08-29 00:00:00,1380041303,925.0,
2019-08-29 00:00:00,1310200013,1298.5,
2019-08-29 00:00:00,1320260098,580.6,
2019-08-29 00:00:00,1085340045,60.59,
2019-08-29 00:00:00,1085340178,2248.0,
2019-08-29 00:00:00,1010020092,133.5,
2019-08-29 00:00:00,1010020093,184.9,
2019-08-29 00:00:00,1080010002,60.49,
2019-08-29 00:00:00,1010020082,185.56,
2019-08-29 00:00:00,1010020088,161.09,
2019-08-29 00:00:00,1010020089,250.27,
2019-08-29 00:00:00,1010020068,105.16,
2019-08-29 00:00:00,1380045540,945.0,
2019-08-28 00:00:00,1380044328,1000.0,
2019-08-28 00:00:00,1010020082,186.11,
2019-08-28 00:00:00,1330010092,14440.0,
2019-08-28 00:00:00,1380041303,925.0,
2019-08-28 00:00:00,1310200013,1291.5,
2019-08-28 00:00:00,1320260098,584.2,
2019-08-28 00:00:00,1085340045,60.42,
2019-08-28 00:00:00,1085340178,2220.0,
2019-08-28 00:00:00,1010020092,133.52,
2019-08-28 00:00:00,1010020093,184.91,
2019-08-28 00:00:00,1080010002,59.93,
2019-08-28 00:00:00,1010020088,161.09,
2019-08-28 00:00:00,1010020089,250.25,
2019-08-28 00:00:00,1010020068,105.09,
2019-08-28 00:00:00,1010020079,131.11,
2019-08-28 00:00:00,1380045540,960.0,
2019-08-27 00:00:00,1380044328,1000.0,
2019-08-27 00:00:00,1380045540,960.0,
2019-08-27 00:00:00,1330010092,14370.0,
2019-08-27 00:00:00,1380041303,941.0,
2019-08-27 00:00:00,1310200013,1302.0,
2019-08-27 00:00:00,1320260098,588.0,
2019-08-27 00:00:00,1085340045,58.44,
2019-08-27 00:00:00,1085340178,2218.0,
2019-08-27 00:00:00,1010020092,133.55,
2019-08-27 00:00:00,1010020093,184.9,
2019-08-27 00:00:00,1080010002,59.51,
2019-08-27 00:00:00,1010020088,161.12,
2019-08-27 00:00:00,1010020089,250.25,
2019-08-27 00:00:00,1010020068,105.53,
2019-08-27 00:00:00,1010020079,131.76,
2019-08-27 00:00:00,1010020082,186.88,
2019-08-26 00:00:00,1380044328,1005.0,
2019-08-26 00:00:00,1010020082,187.99,
2019-08-26 00:00:00,1330010092,14350.0,
2019-08-26 00:00:00,1330020574,100.3,
2019-08-26 00:00:00,1380041303,945.0,
2019-08-26 00:00:00,1310200013,1315.0,
2019-08-26 00:00:00,1320260098,588.4,
2019-08-26 00:00:00,1085340045,58.64,
2019-08-26 00:00:00,1085340178,2180.0,
2019-08-26 00:00:00,1010020093,185.2,
2019-08-26 00:00:00,1080010002,58.7,
2019-08-26 00:00:00,1010020088,161.11,
2019-08-26 00:00:00,1010020089,250.17,
2019-08-26 00:00:00,1010020092,133.55,
2019-08-26 00:00:00,1010020068,106.75,
2019-08-26 00:00:00,1010020079,132.41,
2019-08-26 00:00:00,1380045540,960.0,
2019-08-25 00:00:00,1020870011,8353.0,
2019-08-23 00:00:00,1380044328,1005.0,
2019-08-23 00:00:00,1010020082,193.78,
2019-08-23 00:00:00,1330010092,14410.0,
2019-08-23 00:00:00,1330011367,1000689.0,
2019-08-23 00:00:00,1380041303,950.0,
2019-08-23 00:00:00,1310200013,1330.5,
2019-08-23 00:00:00,1310300105,499.31,
2019-08-23 00:00:00,1310300106,1061.74,
2019-08-23 00:00:00,1320260098,585.0,
2019-08-23 00:00:00,1320270089,1433.61,
2019-08-23 00:00:00,1085340038,1072569.0,
2019-08-23 00:00:00,1085340045,58.64,
2019-08-23 00:00:00,1085340178,2195.0,
2019-08-23 00:00:00,1085340343,183335.0,
2019-08-23 00:00:00,1010020093,185.2,
2019-08-23 00:00:00,1010570001,11984.33,
2019-08-23 00:00:00,1080010002,59.34,
2019-08-23 00:00:00,1010020088,161.11,
2019-08-23 00:00:00,1010020089,250.17,
2019-08-23 00:00:00,1010020092,133.55,
2019-08-23 00:00:00,1010020068,107.47,
2019-08-23 00:00:00,1010020079,132.57,
2019-08-23 00:00:00,1380045540,960.0,
2019-08-22 00:00:00,1380044328,1010.0,
2019-08-22 00:00:00,1010020082,193.78,
2019-08-22 00:00:00,1330010092,14460.0,
2019-08-22 00:00:00,1330020574,102.2,
2019-08-22 00:00:00,1380032973,2637.0,
2019-08-22 00:00:00,1380041303,960.0,
2019-08-22 00:00:00,1310200013,1325.5,
2019-08-22 00:00:00,1320260098,586.4,
2019-08-22 00:00:00,1085340045,59.81,
2019-08-22 00:00:00,1085340178,2209.0,
2019-08-22 00:00:00,1010020093,185.22,
2019-08-22 00:00:00,1080010002,59.92,
2019-08-22 00:00:00,1010020088,161.09,
2019-08-22 00:00:00,1010020089,250.25,
2019-08-22 00:00:00,1010020092,133.5,
2019-08-22 00:00:00,1010020068,107.32,
2019-08-22 00:00:00,1010020079,132.08,
2019-08-22 00:00:00,1380045540,970.0,
2019-08-21 00:00:00,1380044328,1010.0,
2019-08-21 00:00:00,1010020082,193.78,
2019-08-21 00:00:00,1330010092,14420.0,
2019-08-21 00:00:00,1380041303,960.0,
2019-08-21 00:00:00,1310200013,1325.5,
2019-08-21 00:00:00,1320260098,580.8,
2019-08-21 00:00:00,1085340045,60.6,
2019-08-21 00:00:00,1085340178,2188.0,
2019-08-21 00:00:00,1010020093,185.21,
2019-08-21 00:00:00,1080010002,60.3,
2019-08-21 00:00:00,1010020088,161.06,
2019-08-21 00:00:00,1010020089,250.24,
2019-08-21 00:00:00,1010020092,133.47,
2019-08-21 00:00:00,1010020068,107.4,
2019-08-21 00:00:00,1010020079,132.41,
2019-08-21 00:00:00,1380045540,970.0,
2019-08-20 00:00:00,1380044328,1010.0,
2019-08-20 00:00:00,1010020082,193.78,
2019-08-20 00:00:00,1330010092,14480.0,
2019-08-20 00:00:00,1380041303,970.0,
2019-08-20 00:00:00,1310200013,1338.5,
2019-08-20 00:00:00,1320260098,583.6,
2019-08-20 00:00:00,1085340045,59.03,
2019-08-20 00:00:00,1085340178,2231.0,
2019-08-20 00:00:00,1010020093,185.21,
2019-08-20 00:00:00,1080010002,60.03,
2019-08-20 00:00:00,1010020088,161.04,
2019-08-20 00:00:00,1010020089,250.24,
2019-08-20 00:00:00,1010020092,133.44,
2019-08-20 00:00:00,1010020068,108.05,
2019-08-20 00:00:00,1010020079,134.69,
2019-08-20 00:00:00,1380045540,970.0,
2019-08-19 00:00:00,1380044328,1020.0,
2019-08-19 00:00:00,1010020082,193.74,
2019-08-19 00:00:00,1330010092,14330.0,
2019-08-19 00:00:00,1330020574,102.2,
2019-08-19 00:00:00,1380041303,970.0,
2019-08-19 00:00:00,1310200013,1336.5,
2019-08-19 00:00:00,1320260098,582.8,
2019-08-19 00:00:00,1085340045,59.79,
2019-08-19 00:00:00,1085340178,2198.0,
2019-08-19 00:00:00,1010020093,185.21,
2019-08-19 00:00:00,1080010002,59.74,
2019-08-19 00:00:00,1010020088,161.03,
2019-08-19 00:00:00,1010020089,250.22,
2019-08-19 00:00:00,1010020092,133.43,
2019-08-19 00:00:00,1010020068,108.27,
2019-08-19 00:00:00,1010020079,135.34,
2019-08-19 00:00:00,1380045540,960.0,
2019-08-18 00:00:00,1020870011,8371.0,
2019-08-16 00:00:00,1380044328,1020.0,
2019-08-16 00:00:00,1010020082,193.74,
2019-08-16 00:00:00,1330010092,14340.0,
2019-08-16 00:00:00,1330011367,992026.0,
2019-08-16 00:00:00,1380041303,970.0,
2019-08-16 00:00:00,1310200013,1399.5,
2019-08-16 00:00:00,1310300105,458.22,
2019-08-16 00:00:00,1310300106,1036.72,
2019-08-16 00:00:00,1320260098,582.6,
2019-08-16 00:00:00,1320270089,1436.36,
2019-08-16 00:00:00,1085340038,1082596.0,
2019-08-16 00:00:00,1085340045,59.0,
2019-08-16 00:00:00,1085340178,2181.0,
2019-08-16 00:00:00,1085340343,183335.0,
2019-08-16 00:00:00,1010020093,185.21,
2019-08-16 00:00:00,1010570001,11601.24,
2019-08-16 00:00:00,1080010002,58.64,
2019-08-16 00:00:00,1010020088,161.01,
2019-08-16 00:00:00,1010020089,250.21,
2019-08-16 00:00:00,1010020092,133.41,
2019-08-16 00:00:00,1010020068,108.2,
2019-08-16 00:00:00,1010020079,135.34,
2019-08-16 00:00:00,1380045540,960.0,
2019-08-15 00:00:00,1380044328,1020.0,
2019-08-15 00:00:00,1010020082,193.48,
2019-08-15 00:00:00,1330010092,14290.0,
2019-08-15 00:00:00,1330020574,103.2,
2019-08-15 00:00:00,1380032973,2620.5,
2019-08-15 00:00:00,1380041303,970.0,
2019-08-15 00:00:00,1310200013,1396.0,
2019-08-15 00:00:00,1320260098,578.2,
2019-08-15 00:00:00,1085340045,57.37,
2019-08-15 00:00:00,1085340178,2187.0,
2019-08-15 00:00:00,1010020093,185.2,
2019-08-15 00:00:00,1080010002,58.23,
2019-08-15 00:00:00,1010020088,161.05,
2019-08-15 00:00:00,1010020089,250.38,
2019-08-15 00:00:00,1010020092,133.41,
2019-08-15 00:00:00,1010020068,108.31,
2019-08-15 00:00:00,1010020079,135.67,
2019-08-15 00:00:00,1380045540,960.0,
2019-08-14 00:00:00,1380044328,1020.0,
2019-08-14 00:00:00,1010020082,193.4,
2019-08-14 00:00:00,1380041303,970.0,
2019-08-14 00:00:00,1310200013,1401.0,
2019-08-14 00:00:00,1320260098,578.0,
2019-08-14 00:00:00,1330010092,14250.0,
2019-08-14 00:00:00,1085340045,57.86,
2019-08-14 00:00:00,1085340178,2248.0,
2019-08-14 00:00:00,1010020093,185.24,
2019-08-14 00:00:00,1080010002,59.48,
2019-08-14 00:00:00,1010020088,161.08,
2019-08-14 00:00:00,1010020089,250.39,
2019-08-14 00:00:00,1010020092,133.44,
2019-08-14 00:00:00,1010020068,108.41,
2019-08-14 00:00:00,1010020079,136.16,
2019-08-14 00:00:00,1380045540,960.0,
2019-08-13 00:00:00,1380044328,1020.0,
2019-08-13 00:00:00,1010020082,190.92,
2019-08-13 00:00:00,1380041303,985.0,
2019-08-13 00:00:00,1310200013,1411.5,
2019-08-13 00:00:00,1320260098,575.0,
2019-08-13 00:00:00,1330010092,14350.0,
2019-08-13 00:00:00,1085340045,59.9,
2019-08-13 00:00:00,1085340178,2234.0,
2019-08-13 00:00:00,1010020093,185.24,
2019-08-13 00:00:00,1080010002,61.3,
2019-08-13 00:00:00,1010020088,161.12,
2019-08-13 00:00:00,1010020089,250.39,
2019-08-13 00:00:00,1010020092,133.5,
2019-08-13 00:00:00,1010020068,108.14,
2019-08-13 00:00:00,1010020079,136.32,
2019-08-13 00:00:00,1380045540,960.0,
2019-08-12 00:00:00,1380044328,1020.0,
2019-08-12 00:00:00,1010020082,188.02,
2019-08-12 00:00:00,1330020574,101.5,
2019-08-12 00:00:00,1380041303,985.0,
2019-08-12 00:00:00,1320260098,577.6,
2019-08-12 00:00:00,1330010092,14050.0,
2019-08-12 00:00:00,1085340045,57.13,
2019-08-12 00:00:00,1085340178,2251.0,
2019-08-12 00:00:00,1310200013,1414.0,
2019-08-12 00:00:00,1010020093,186.19,
2019-08-12 00:00:00,1020870011,8371.0,
2019-08-12 00:00:00,1080010002,58.57,
2019-08-12 00:00:00,1010020088,161.15,
2019-08-12 00:00:00,1010020089,250.37,
2019-08-12 00:00:00,1010020092,133.52,
2019-08-12 00:00:00,1010020068,107.58,
2019-08-12 00:00:00,1010020079,137.62,
2019-08-12 00:00:00,1380045540,960.0,
2019-08-09 00:00:00,1380044328,1020.0,
2019-08-09 00:00:00,1010020082,187.36,
2019-08-09 00:00:00,1330011367,996526.0,
2019-08-09 00:00:00,1380041303,985.0,
2019-08-09 00:00:00,1310300105,469.67,
2019-08-09 00:00:00,1310300106,1104.37,
2019-08-09 00:00:00,1320260098,575.6,
2019-08-09 00:00:00,1320270089,1434.48,
2019-08-09 00:00:00,1330010092,14030.0,
2019-08-09 00:00:00,1085340038,1085328.0,
2019-08-09 00:00:00,1085340045,57.37,
2019-08-09 00:00:00,1085340178,2231.0,
2019-08-09 00:00:00,1085340343,183335.0,
2019-08-09 00:00:00,1310200013,1411.5,
2019-08-09 00:00:00,1010020093,186.19,
2019-08-09 00:00:00,1010570001,11850.75,
2019-08-09 00:00:00,1080010002,58.53,
2019-08-09 00:00:00,1010020088,161.22,
2019-08-09 00:00:00,1010020089,250.44,
2019-08-09 00:00:00,1010020092,133.6,
2019-08-09 00:00:00,1010020068,108.56,
2019-08-09 00:00:00,1010020079,140.07,
2019-08-09 00:00:00,1380045540,960.0,
2019-08-08 00:00:00,1380045540,960.0,
2019-08-08 00:00:00,1010020082,187.36,
2019-08-08 00:00:00,1380032973,2592.3,
2019-08-08 00:00:00,1380041303,985.0,
2019-08-08 00:00:00,1380044328,1020.0,
2019-08-08 00:00:00,1320260098,577.6,
2019-08-08 00:00:00,1330010092,13980.0,
2019-08-08 00:00:00,1085340045,56.29,
2019-08-08 00:00:00,1085340178,2245.0,
2019-08-08 00:00:00,1310200013,1404.5,
2019-08-08 00:00:00,1010020093,186.19,
2019-08-08 00:00:00,1080010002,57.38,
2019-08-08 00:00:00,1010020088,161.24,
2019-08-08 00:00:00,1010020089,250.42,
2019-08-08 00:00:00,1010020092,133.63,
2019-08-08 00:00:00,1010020068,110.03,
2019-08-08 00:00:00,1010020079,141.04,
2019-08-08 00:00:00,1330020574,101.7,
2019-08-07 00:00:00,1380045540,965.0,
2019-08-07 00:00:00,1010020082,187.36,
2019-08-07 00:00:00,1380044328,1020.0,
2019-08-07 00:00:00,1320260098,578.2,
2019-08-07 00:00:00,1330010092,14000.0,
2019-08-07 00:00:00,1085340045,55.03,
2019-08-07 00:00:00,1085340178,2316.0,
2019-08-07 00:00:00,1310200013,1398.5,
2019-08-07 00:00:00,1010020093,186.18,
2019-08-07 00:00:00,1080010002,56.23,
2019-08-07 00:00:00,1010020088,161.28,
2019-08-07 00:00:00,1010020089,250.5,
2019-08-07 00:00:00,1010020092,133.66,
2019-08-07 00:00:00,1010020068,110.1,
2019-08-07 00:00:00,1010020079,143.0,
2019-08-07 00:00:00,1380041303,985.0,
2019-08-06 00:00:00,1380045540,965.0,
2019-08-06 00:00:00,1010020082,187.36,
2019-08-06 00:00:00,1380044328,1020.0,
2019-08-06 00:00:00,1320260098,581.0,
2019-08-06 00:00:00,1330010092,14000.0,
2019-08-06 00:00:00,1085340045,58.63,
2019-08-06 00:00:00,1085340178,2383.0,
2019-08-06 00:00:00,1310200013,1406.0,
2019-08-06 00:00:00,1010020093,186.18,
2019-08-06 00:00:00,1080010002,58.94,
2019-08-06 00:00:00,1010020088,161.31,
2019-08-06 00:00:00,1010020089,250.53,
2019-08-06 00:00:00,1010020092,133.69,
2019-08-06 00:00:00,1010020068,110.61,
2019-08-06 00:00:00,1010020079,146.42,
2019-08-06 00:00:00,1380041303,985.0,
2019-08-05 00:00:00,1380045540,970.0,
2019-08-05 00:00:00,1010020082,186.33,
2019-08-05 00:00:00,1380041303,985.0,
2019-08-05 00:00:00,1380044328,1040.0,
2019-08-05 00:00:00,1320260098,579.0,
2019-08-05 00:00:00,1330010092,13940.0,
2019-08-05 00:00:00,1085340045,59.32,
2019-08-05 00:00:00,1085340178,2413.0,
2019-08-05 00:00:00,1310200013,1403.5,
2019-08-05 00:00:00,1010020093,187.0,
2019-08-05 00:00:00,1080010002,59.56,
2019-08-05 00:00:00,1010020088,162.26,
2019-08-05 00:00:00,1010020089,251.8,
2019-08-05 00:00:00,1010020092,134.54,
2019-08-05 00:00:00,1010020068,111.53,
2019-08-05 00:00:00,1010020079,149.19,
2019-08-05 00:00:00,1330020574,101.2,
2019-08-04 00:00:00,1020870011,8528.0,
2019-08-02 00:00:00,1380045540,970.0,
2019-08-02 00:00:00,1010020082,186.33,
2019-08-02 00:00:00,1380041303,990.0,
2019-08-02 00:00:00,1380044328,1060.0,
2019-08-02 00:00:00,1310300105,493.64,
2019-08-02 00:00:00,1310300106,1093.48,
2019-08-02 00:00:00,1320260098,583.0,
2019-08-02 00:00:00,1320270089,1434.77,
2019-08-02 00:00:00,1330010092,13930.0,
2019-08-02 00:00:00,1085340038,1083748.0,
2019-08-02 00:00:00,1085340045,61.12,
2019-08-02 00:00:00,1085340178,2460.0,
2019-08-02 00:00:00,1085340343,183335.0,
2019-08-02 00:00:00,1310200013,1389.0,
2019-08-02 00:00:00,1010020093,187.05,
2019-08-02 00:00:00,1010570001,11869.28,
2019-08-02 00:00:00,1080010002,61.89,
2019-08-02 00:00:00,1010020088,162.29,
2019-08-02 00:00:00,1010020089,251.84,
2019-08-02 00:00:00,1010020092,134.57,
2019-08-02 00:00:00,1010020068,112.61,
2019-08-02 00:00:00,1010020079,153.26,
2019-08-02 00:00:00,1330011367,989784.0,
2019-08-01 00:00:00,1380045540,970.0,
2019-08-01 00:00:00,1010020082,185.77,
2019-08-01 00:00:00,1380032973,2649.0,
2019-08-01 00:00:00,1380041303,990.0,
2019-08-01 00:00:00,1380044328,1060.0,
2019-08-01 00:00:00,1320260098,585.4,
2019-08-01 00:00:00,1330010092,13970.0,
2019-08-01 00:00:00,1085340045,62.9,
2019-08-01 00:00:00,1085340178,2518.0,
2019-08-01 00:00:00,1310200013,1391.5,
2019-08-01 00:00:00,1010020093,187.5,
2019-08-01 00:00:00,1080010002,60.5,
2019-08-01 00:00:00,1010020088,162.51,
2019-08-01 00:00:00,1010020089,252.77,
2019-08-01 00:00:00,1010020092,134.57,
2019-08-01 00:00:00,1010020068,113.58,
2019-08-01 00:00:00,1010020079,157.65,
2019-08-01 00:00:00,1330020574,101.6,
2019-07-31 00:00:00,1380044328,1055.0,
2019-07-31 00:00:00,1010020079,158.63,
2019-07-31 00:00:00,1380055637,829901540.0,
2019-07-31 00:00:00,1380055692,1392067687.0,
2019-07-31 00:00:00,1380055695,28549119.0,
2019-07-31 00:00:00,1380056180,779.3,
2019-07-31 00:00:00,1330010092,14010.0,
2019-07-31 00:00:00,1330010241,46800.5,
2019-07-31 00:00:00,1330010344,580921.0,
2019-07-31 00:00:00,1330011461,622.15481,
2019-07-31 00:00:00,1330011467,80.1,
2019-07-31 00:00:00,1380032911,2961.6,
2019-07-31 00:00:00,1380041303,990.0,
2019-07-31 00:00:00,1310200013,1401.0,
2019-07-31 00:00:00,1310300104,2371.1,
2019-07-31 00:00:00,1320260098,587.6,
2019-07-31 00:00:00,1320271477,115647.97,
2019-07-31 00:00:00,1320272804,1235.38,
2019-07-31 00:00:00,1080010002,65.05,
2019-07-31 00:00:00,1085030074,30.0,
2019-07-31 00:00:00,1085030482,488.0,
2019-07-31 00:00:00,1085140033,1628.7,
2019-07-31 00:00:00,1085140812,187.4,
2019-07-31 00:00:00,1085141121,3309000.0,
2019-07-31 00:00:00,1085340045,64.07,
2019-07-31 00:00:00,1085340178,2499.0,
2019-07-31 00:00:00,1090800001,13.77932,
2019-07-31 00:00:00,1010020092,134.57,
2019-07-31 00:00:00,1010020093,187.99,
2019-07-31 00:00:00,1010480036,7399.56177,
2019-07-31 00:00:00,1010580031,91016231.53,
2019-07-31 00:00:00,1025030067,18.0,
2019-07-31 00:00:00,1025030068,4103.5,
2019-07-31 00:00:00,1010020082,185.77,
2019-07-31 00:00:00,1010020088,162.55,
2019-07-31 00:00:00,1010020089,252.88,
2019-07-31 00:00:00,1010020068,113.84,
2019-07-31 00:00:00,1380045540,965.0,
2019-07-30 00:00:00,1380044328,1030.0,
2019-07-30 00:00:00,1010020079,158.31,
2019-07-30 00:00:00,1330010092,14000.0,
2019-07-30 00:00:00,1380041303,990.0,
2019-07-30 00:00:00,1310200013,1394.5,
2019-07-30 00:00:00,1320260098,586.8,
2019-07-30 00:00:00,1080010002,64.63,
2019-07-30 00:00:00,1085340045,62.55,
2019-07-30 00:00:00,1085340178,2431.0,
2019-07-30 00:00:00,1010020092,135.56,
2019-07-30 00:00:00,1010020093,190.23,
2019-07-30 00:00:00,1020870011,8786.0,
2019-07-30 00:00:00,1010020082,185.77,
2019-07-30 00:00:00,1010020088,163.36,
2019-07-30 00:00:00,1010020089,252.93,
2019-07-30 00:00:00,1010020068,113.75,
2019-07-30 00:00:00,1380045540,965.0,
2019-07-29 00:00:00,1380044328,1025.0,
2019-07-29 00:00:00,1010020079,157.33,
2019-07-29 00:00:00,1330010092,13960.0,
2019-07-29 00:00:00,1330020574,101.7,
2019-07-29 00:00:00,1380041303,1000.0,
2019-07-29 00:00:00,1310200013,1397.0,
2019-07-29 00:00:00,1320260098,591.6,
2019-07-29 00:00:00,1080010002,63.62,
2019-07-29 00:00:00,1085340045,62.29,
2019-07-29 00:00:00,1085340178,2430.0,
2019-07-29 00:00:00,1010020092,135.56,
2019-07-29 00:00:00,1010020093,190.23,
2019-07-29 00:00:00,1010020082,185.77,
2019-07-29 00:00:00,1010020088,163.35,
2019-07-29 00:00:00,1010020089,252.92,
2019-07-29 00:00:00,1010020068,114.22,
2019-07-29 00:00:00,1380045540,965.0,
2019-07-26 00:00:00,1380044328,1030.0,
2019-07-26 00:00:00,1010020079,157.17,
2019-07-26 00:00:00,1330010092,14040.0,
2019-07-26 00:00:00,1330011367,1076158.0,
2019-07-26 00:00:00,1310200013,1400.0,
2019-07-26 00:00:00,1310300105,486.23,
2019-07-26 00:00:00,1310300106,1036.38,
2019-07-26 00:00:00,1320260098,591.2,
2019-07-26 00:00:00,1320270089,1427.48,
2019-07-26 00:00:00,1080010002,63.37,
2019-07-26 00:00:00,1085340038,1081363.0,
2019-07-26 00:00:00,1085340045,62.46,
2019-07-26 00:00:00,1085340178,2436.0,
2019-07-26 00:00:00,1085340343,183335.0,
2019-07-26 00:00:00,1010020092,135.56,
2019-07-26 00:00:00,1010020093,190.26,
2019-07-26 00:00:00,1010570001,11641.81,
2019-07-26 00:00:00,1010020082,185.42,
2019-07-26 00:00:00,1010020088,163.39,
2019-07-26 00:00:00,1010020089,253.09,
2019-07-26 00:00:00,1010020068,114.72,
2019-07-26 00:00:00,1380045540,955.0,
2019-07-25 00:00:00,1380044328,1040.0,
2019-07-25 00:00:00,1010020079,156.68,
2019-07-25 00:00:00,1330010092,13960.0,
2019-07-25 00:00:00,1330020574,102.8,
2019-07-25 00:00:00,1380032973,2666.7,
2019-07-25 00:00:00,1380041303,1001.0,
2019-07-25 00:00:00,1310200013,1406.5,
2019-07-25 00:00:00,1320260098,592.8,
2019-07-25 00:00:00,1085340045,63.47,
2019-07-25 00:00:00,1085340178,2429.0,
2019-07-25 00:00:00,1010020092,135.56,
2019-07-25 00:00:00,1010020093,190.27,
2019-07-25 00:00:00,1080010002,63.26,
2019-07-25 00:00:00,1010020082,185.21,
2019-07-25 00:00:00,1010020088,163.48,
2019-07-25 00:00:00,1010020089,253.47,
2019-07-25 00:00:00,1010020068,114.52,
2019-07-25 00:00:00,1380045540,955.0,
2019-07-24 00:00:00,1380044328,1040.0,
2019-07-24 00:00:00,1010020082,185.16,
2019-07-24 00:00:00,1330010092,13890.0,
2019-07-24 00:00:00,1380041303,1001.0,
2019-07-24 00:00:00,1310200013,1401.0,
2019-07-24 00:00:00,1320260098,593.4,
2019-07-24 00:00:00,1085340045,63.83,
2019-07-24 00:00:00,1085340178,2430.0,
2019-07-24 00:00:00,1010020092,135.55,
2019-07-24 00:00:00,1010020093,190.28,
2019-07-24 00:00:00,1020870011,8961.0,
2019-07-24 00:00:00,1080010002,63.18,
2019-07-24 00:00:00,1010020088,163.47,
2019-07-24 00:00:00,1010020089,253.5,
2019-07-24 00:00:00,1010020068,114.69,
2019-07-24 00:00:00,1010020079,156.68,
2019-07-24 00:00:00,1380045540,955.0,
2019-07-23 00:00:00,1380044328,1030.0,
2019-07-23 00:00:00,1010020082,182.06,
2019-07-23 00:00:00,1330010092,13900.0,
2019-07-23 00:00:00,1380041303,1001.0,
2019-07-23 00:00:00,1310200013,1395.5,
2019-07-23 00:00:00,1320260098,590.6,
2019-07-23 00:00:00,1085340045,62.28,
2019-07-23 00:00:00,1085340178,2410.0,
2019-07-23 00:00:00,1010020092,136.58,
2019-07-23 00:00:00,1010020093,190.27,
2019-07-23 00:00:00,1080010002,63.83,
2019-07-23 00:00:00,1010020088,164.24,
2019-07-23 00:00:00,1010020089,253.49,
2019-07-23 00:00:00,1010020068,115.38,
2019-07-23 00:00:00,1010020079,158.14,
2019-07-23 00:00:00,1380045540,955.0,
2019-07-22 00:00:00,1380044328,1035.0,
2019-07-22 00:00:00,1010020082,181.97,
2019-07-22 00:00:00,1330010092,13950.0,
2019-07-22 00:00:00,1330020574,104.8,
2019-07-22 00:00:00,1380041303,1010.0,
2019-07-22 00:00:00,1310200013,1408.0,
2019-07-22 00:00:00,1320260098,586.4,
2019-07-22 00:00:00,1085340045,61.96,
2019-07-22 00:00:00,1085340178,2385.0,
2019-07-22 00:00:00,1010020092,136.6,
2019-07-22 00:00:00,1010020093,190.33,
2019-07-22 00:00:00,1080010002,63.26,
2019-07-22 00:00:00,1010020088,164.28,
2019-07-22 00:00:00,1010020089,253.56,
2019-07-22 00:00:00,1010020068,115.41,
2019-07-22 00:00:00,1010020079,158.47,
2019-07-22 00:00:00,1380045540,955.0,
2019-07-19 00:00:00,1380044328,1035.0,
2019-07-19 00:00:00,1010020082,181.83,
2019-07-19 00:00:00,1330010092,14020.0,
2019-07-19 00:00:00,1330011367,1074038.0,
2019-07-19 00:00:00,1380041303,1010.0,
2019-07-19 00:00:00,1310200013,1406.5,
2019-07-19 00:00:00,1310300105,496.15,
2019-07-19 00:00:00,1310300106,1100.86,
2019-07-19 00:00:00,1320260098,584.6,
2019-07-19 00:00:00,1320270089,1434.84,
2019-07-19 00:00:00,1085340038,1089859.0,
2019-07-19 00:00:00,1085340045,61.04,
2019-07-19 00:00:00,1085340178,2353.0,
2019-07-19 00:00:00,1085340343,183335.0,
2019-07-19 00:00:00,1010020092,136.65,
2019-07-19 00:00:00,1010020093,190.8,
2019-07-19 00:00:00,1010570001,11682.09,
2019-07-19 00:00:00,1080010002,62.47,
2019-07-19 00:00:00,1010020088,164.36,
2019-07-19 00:00:00,1010020089,253.71,
2019-07-19 00:00:00,1010020068,115.1,
2019-07-19 00:00:00,1010020079,158.79,
2019-07-19 00:00:00,1380045540,955.0,
2019-07-18 00:00:00,1380044328,1035.0,
