2022-10-11 00:00:00,2020-12-31 00:00:00,501201026,36310.05,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201027,35.403,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201028,-9967.18,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201029,-9.718,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201030,-8660.02,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201031,-8.14,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201032,-8985.92,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201033,-8.761,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201034,69806.87,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201035,68.063,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201036,102562.84,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201037,248.838,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201038,1.674,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201002,102562.84,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201006,72630.4,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201009,17114.71,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201013,44.531,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101000,18384.7,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101023,8.092,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101033,-2585.79,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101037,28110.5,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101038,134.54,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101040,-619.698,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101041,-2.966,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101034,-12.376,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101039,20893.75,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901027,39.25,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901006,734689.51,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901009,28181.24,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901013,25.777,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901000,89156.8,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201000,91457.91,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201001,2.244,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201003,14862.56,
